date,member_id,base_pv,pnl_1d
2025-01-01,MBR_006,-13312514.62,9217474.65
2025-01-01,MBR_007,82525360.75,2539612.74
2025-01-01,MBR_008,17338956.55,548986.21
2025-01-01,MBR_009,203463117.14,-6518696.2
2025-01-01,MBR_010,138767878.18,6470322.67
2025-01-02,MBR_001,120680012.69,1743708.62
2025-01-02,MBR_002,31744008.55,-414102.96
2025-01-02,MBR_003,93793317.68,564361.0
2025-01-02,MBR_004,-19743066.77,3560611.29
2025-01-02,MBR_005,-101504951.48,-5102126.26
2025-01-02,MBR_006,-12039625.82,1272888.8
2025-01-02,MBR_007,81758819.82,-766540.93
2025-01-02,MBR_008,16985939.9,-353016.66
2025-01-02,MBR_009,211791567.28,8328450.14
2025-01-02,MBR_010,138638663.66,-129214.51
2025-01-03,MBR_001,120577406.4,-102606.29
2025-01-03,MBR_002,31518816.0,-225192.55
2025-01-03,MBR_003,92858963.1,-934354.58
2025-01-03,MBR_004,-20587687.38,-844620.61
2025-01-03,MBR_005,-104101754.49,-2596803.01
2025-01-03,MBR_006,-9229919.24,2809706.58
2025-01-03,MBR_007,84166605.31,2407785.48
2025-01-03,MBR_008,16846422.8,-139517.1
2025-01-03,MBR_009,200842000.67,-10949566.61
2025-01-03,MBR_010,133254314.7,-5384348.97
2025-01-06,MBR_001,115665952.24,-4911454.16
2025-01-06,MBR_002,31248545.44,-270270.56
2025-01-06,MBR_003,91893169.82,-965793.28
2025-01-06,MBR_004,-31624306.57,-11036619.19
2025-01-06,MBR_005,-97804688.01,6297066.48
2025-01-06,MBR_006,-10518549.36,-1288630.12
2025-01-06,MBR_007,80805925.45,-3360679.85
2025-01-06,MBR_008,13703807.62,-3142615.17
2025-01-06,MBR_009,201116124.9,274124.24
2025-01-06,MBR_010,132613119.84,-641194.86
2025-01-07,MBR_001,118353366.76,2687414.52
2025-01-07,MBR_002,30583038.29,-665507.15
2025-01-07,MBR_003,92295491.84,402322.02
2025-01-07,MBR_004,-16950617.7,14673688.87
2025-01-07,MBR_005,-102001490.65,-4196802.64
2025-01-07,MBR_006,-11285674.28,-767124.92
2025-01-07,MBR_007,79420245.96,-1385679.49
2025-01-07,MBR_008,17726519.69,4022712.06
2025-01-07,MBR_009,192889684.52,-8226440.38
2025-01-07,MBR_010,134769026.96,2155907.12
2025-01-08,MBR_001,116638986.2,-1714380.56
2025-01-08,MBR_002,29918738.31,-664299.98
2025-01-08,MBR_003,93501847.74,1206355.9
2025-01-08,MBR_004,-27974545.04,-11023927.34
2025-01-08,MBR_005,-101052011.92,949478.73
2025-01-08,MBR_006,-10716475.89,569198.39
2025-01-08,MBR_007,77517867.29,-1902378.67
2025-01-08,MBR_008,14291799.32,-3434720.37
2025-01-08,MBR_009,201388551.26,8498866.74
2025-01-08,MBR_010,133072982.57,-1696044.39
2025-01-09,MBR_001,119713947.02,3074960.82
2025-01-09,MBR_002,30524647.16,605908.84
2025-01-09,MBR_003,89928979.36,-3572868.38
2025-01-09,MBR_004,-20338480.69,7636064.35
2025-01-09,MBR_005,-110057285.62,-9005273.71
2025-01-09,MBR_006,-10849310.71,-132834.82
2025-01-09,MBR_007,78306398.62,788531.34
2025-01-09,MBR_008,17704534.3,3412734.98
2025-01-09,MBR_009,200680718.19,-707833.07
2025-01-09,MBR_010,134049334.56,976351.98
2025-01-10,MBR_001,117925773.43,-1788173.6
2025-01-10,MBR_002,31569605.6,1044958.45
2025-01-10,MBR_003,91756222.82,1827243.46
2025-01-10,MBR_004,-22389244.51,-2050763.82
2025-01-10,MBR_005,-113016802.78,-2959517.15
2025-01-10,MBR_006,-11554496.21,-705185.5
2025-01-10,MBR_007,80744675.96,2438277.33
2025-01-10,MBR_008,15393419.69,-2311114.61
2025-01-10,MBR_009,199624017.45,-1056700.74
2025-01-10,MBR_010,137917541.44,3868206.89
2025-01-13,MBR_001,120459702.72,2533929.29
2025-01-13,MBR_002,31940986.1,371380.5
2025-01-13,MBR_003,92989405.58,1233182.77
2025-01-13,MBR_004,-24347058.4,-1957813.89
2025-01-13,MBR_005,-98207107.76,14809695.01
2025-01-13,MBR_006,-11524170.03,30326.18
2025-01-13,MBR_007,78526590.14,-2218085.82
2025-01-13,MBR_008,16862543.86,1469124.17
2025-01-13,MBR_009,202631962.49,3007945.04
2025-01-13,MBR_010,133995484.1,-3922057.34
2025-01-14,MBR_001,118798119.7,-1661583.02
2025-01-14,MBR_002,31712661.2,-228324.9
2025-01-14,MBR_003,94813157.0,1823751.42
2025-01-14,MBR_004,-30973912.03,-6626853.63
2025-01-14,MBR_005,-114232632.28,-16025524.52
2025-01-14,MBR_006,-7131226.66,4392943.37
2025-01-14,MBR_007,79312573.25,785983.11
2025-01-14,MBR_008,16693488.42,-169055.44
2025-01-14,MBR_009,198907455.43,-3724507.05
2025-01-14,MBR_010,137770275.32,3774791.22
2025-01-15,MBR_001,120084717.11,1286597.41
2025-01-15,MBR_002,31946704.25,234043.05
2025-01-15,MBR_003,92574542.89,-2238614.11
2025-01-15,MBR_004,-29260452.56,1713459.47
2025-01-15,MBR_005,-96297330.02,17935302.26
2025-01-15,MBR_006,-6764972.85,366253.81
2025-01-15,MBR_007,82754157.98,3441584.73
2025-01-15,MBR_008,17416936.4,723447.98
2025-01-15,MBR_009,202733544.38,3826088.94
2025-01-15,MBR_010,134215750.9,-3554524.43
2025-01-16,MBR_001,118721359.88,-1363357.23
2025-01-16,MBR_002,31555876.71,-390827.54
2025-01-16,MBR_003,91456928.45,-1117614.44
2025-01-16,MBR_004,-29407142.22,-146689.66
2025-01-16,MBR_005,-103535078.79,-7237748.77
2025-01-16,MBR_006,-5621960.53,1143012.32
2025-01-16,MBR_007,84454549.99,1700392.01
2025-01-16,MBR_008,19069334.71,1652398.31
2025-01-16,MBR_009,201842143.73,-891400.65
2025-01-16,MBR_010,135684328.18,1468577.28
2025-01-17,MBR_001,118185437.98,-535921.9
2025-01-17,MBR_002,30896503.92,-659372.79
2025-01-17,MBR_003,90422286.94,-1034641.51
2025-01-17,MBR_004,-35103571.41,-5696429.19
2025-01-17,MBR_005,-117537932.09,-14002853.3
2025-01-17,MBR_006,-5891369.84,-269409.31
2025-01-17,MBR_007,85006740.86,552190.87
2025-01-17,MBR_008,15234157.39,-3835177.33
2025-01-17,MBR_009,196996942.77,-4845200.96
2025-01-17,MBR_010,137074600.49,1390272.31
2025-01-20,MBR_001,120273577.66,2088139.68
2025-01-20,MBR_002,31070358.18,173854.26
2025-01-20,MBR_003,93775557.24,3353270.3
2025-01-20,MBR_004,-27437136.8,7666434.61
2025-01-20,MBR_005,-109305681.69,8232250.4
2025-01-20,MBR_006,-6508499.81,-617129.97
2025-01-20,MBR_007,85326701.77,319960.91
2025-01-20,MBR_008,17013026.36,1778868.97
2025-01-20,MBR_009,203276366.37,6279423.6
2025-01-20,MBR_010,138736062.26,1661461.77
2025-01-21,MBR_001,121790575.2,1516997.54
2025-01-21,MBR_002,31876435.73,806077.55
2025-01-21,MBR_003,95992975.45,2217418.21
2025-01-21,MBR_004,-34627132.82,-7189996.02
2025-01-21,MBR_005,-108640142.39,665539.3
2025-01-21,MBR_006,-6326987.47,181512.33
2025-01-21,MBR_007,79309164.23,-6017537.54
2025-01-21,MBR_008,17318439.35,305413.0
2025-01-21,MBR_009,192928834.34,-10347532.03
2025-01-21,MBR_010,137989620.59,-746441.67
2025-01-22,MBR_001,120294626.36,-1495948.84
2025-01-22,MBR_002,31568188.52,-308247.21
2025-01-22,MBR_003,94550812.56,-1442162.89
2025-01-22,MBR_004,-33065770.95,1561361.86
2025-01-22,MBR_005,-110521744.83,-1881602.44
2025-01-22,MBR_006,-6115598.39,211389.08
2025-01-22,MBR_007,85198220.47,5889056.24
2025-01-22,MBR_008,15522305.47,-1796133.89
2025-01-22,MBR_009,199089877.79,6161043.45
2025-01-22,MBR_010,135256823.82,-2732796.77
2025-01-23,MBR_001,121935337.12,1640710.76
2025-01-23,MBR_002,32130487.92,562299.4
2025-01-23,MBR_003,97832415.66,3281603.1
2025-01-23,MBR_004,-29092753.67,3973017.29
2025-01-23,MBR_005,-108201150.04,2320594.79
2025-01-23,MBR_006,-7153383.07,-1037784.67
2025-01-23,MBR_007,86943244.43,1745023.96
2025-01-23,MBR_008,15513146.65,-9158.82
2025-01-23,MBR_009,190224310.3,-8865567.48
2025-01-23,MBR_010,135842516.18,585692.36
2025-01-24,MBR_001,122487573.74,552236.62
2025-01-24,MBR_002,30564534.7,-1565953.22
2025-01-24,MBR_003,93489258.98,-4343156.68
2025-01-24,MBR_004,-38313417.55,-9220663.88
2025-01-24,MBR_005,-107113892.97,1087257.07
2025-01-24,MBR_006,-6068111.8,1085271.27
2025-01-24,MBR_007,87130005.77,186761.34
2025-01-24,MBR_008,18163791.0,2650644.35
2025-01-24,MBR_009,187429874.1,-2794436.21
2025-01-24,MBR_010,132447705.12,-3394811.06
2025-01-27,MBR_001,117989258.58,-4498315.16
2025-01-27,MBR_002,31180072.88,615538.18
2025-01-27,MBR_003,92936839.61,-552419.37
2025-01-27,MBR_004,-40134476.22,-1821058.67
2025-01-27,MBR_005,-105128613.44,1985279.54
2025-01-27,MBR_006,-5840419.08,227692.73
2025-01-27,MBR_007,84199284.67,-2930721.1
2025-01-27,MBR_008,15334839.68,-2828951.32
2025-01-27,MBR_009,187165483.77,-264390.32
2025-01-27,MBR_010,132317580.24,-130124.88
2025-01-28,MBR_001,118384619.1,395360.52
2025-01-28,MBR_002,30710041.43,-470031.45
2025-01-28,MBR_003,94868928.12,1932088.51
2025-01-28,MBR_004,-49838273.31,-9703797.1
2025-01-28,MBR_005,-111370828.24,-6242214.81
2025-01-28,MBR_006,-6010989.9,-170570.82
2025-01-28,MBR_007,85522920.11,1323635.44
2025-01-28,MBR_008,14000753.88,-1334085.79
2025-01-28,MBR_009,191562674.32,4397190.54
2025-01-28,MBR_010,134129092.53,1811512.29
2025-01-29,MBR_001,119225298.58,840679.48
2025-01-29,MBR_002,32336779.52,1626738.09
2025-01-29,MBR_003,93121776.7,-1747151.42
2025-01-29,MBR_004,-31976050.53,17862222.78
2025-01-29,MBR_005,-106489019.28,4881808.96
2025-01-29,MBR_006,-9922200.87,-3911210.97
2025-01-29,MBR_007,87320894.78,1797974.67
2025-01-29,MBR_008,15125582.67,1124828.78
2025-01-29,MBR_009,190831802.98,-730871.33
2025-01-29,MBR_010,141325600.9,7196508.37
2025-01-30,MBR_001,117579894.86,-1645403.72
2025-01-30,MBR_002,31743215.78,-593563.74
2025-01-30,MBR_003,91544910.44,-1576866.26
2025-01-30,MBR_004,-31468133.9,507916.63
2025-01-30,MBR_005,-101963588.08,4525431.2
2025-01-30,MBR_006,-10177913.4,-255712.53
2025-01-30,MBR_007,85499199.89,-1821694.89
2025-01-30,MBR_008,13904794.2,-1220788.47
2025-01-30,MBR_009,190423207.9,-408595.08
2025-01-30,MBR_010,133600699.2,-7724901.7
2025-01-31,MBR_001,118322394.45,742499.59
2025-01-31,MBR_002,31027618.55,-715597.23
2025-01-31,MBR_003,91254358.55,-290551.89
2025-01-31,MBR_004,-35457371.01,-3989237.11
2025-01-31,MBR_005,-96877819.92,5085768.16
2025-01-31,MBR_006,-8229452.42,1948460.98
2025-01-31,MBR_007,87043660.81,1544460.92
2025-01-31,MBR_008,17617648.81,3712854.61
2025-01-31,MBR_009,195252051.04,4828843.14
2025-01-31,MBR_010,138288478.7,4687779.5
2025-02-03,MBR_001,116590545.78,-1731848.67
2025-02-03,MBR_002,31128600.89,100982.34
2025-02-03,MBR_003,92762397.11,1508038.56
2025-02-03,MBR_004,-34294089.95,1163281.06
2025-02-03,MBR_005,-102343710.61,-5465890.7
2025-02-03,MBR_006,-6837431.24,1392021.18
2025-02-03,MBR_007,83928180.57,-3115480.24
2025-02-03,MBR_008,15863775.1,-1753873.71
2025-02-03,MBR_009,196221679.53,969628.49
2025-02-03,MBR_010,134924235.1,-3364243.6
2025-02-04,MBR_001,120207704.06,3617158.28
2025-02-04,MBR_002,30454332.74,-674268.15
2025-02-04,MBR_003,89340792.66,-3421604.45
2025-02-04,MBR_004,-28907346.96,5386742.99
2025-02-04,MBR_005,-108987841.86,-6644131.24
2025-02-04,MBR_006,-5844320.5,993110.74
2025-02-04,MBR_007,83899401.06,-28779.51
2025-02-04,MBR_008,17134996.01,1271220.91
2025-02-04,MBR_009,191368485.36,-4853194.17
2025-02-04,MBR_010,136936210.26,2011975.16
2025-02-05,MBR_001,120789946.38,582242.32
2025-02-05,MBR_002,30449664.54,-4668.2
2025-02-05,MBR_003,93448831.26,4108038.6
2025-02-05,MBR_004,-25588166.41,3319180.55
2025-02-05,MBR_005,-96346455.93,12641385.93
2025-02-05,MBR_006,-7374913.74,-1530593.24
2025-02-05,MBR_007,82247216.06,-1652185.0
2025-02-05,MBR_008,19984182.08,2849186.06
2025-02-05,MBR_009,195214246.05,3845760.69
2025-02-05,MBR_010,133219341.24,-3716869.02
2025-02-06,MBR_001,117752321.34,-3037625.03
2025-02-06,MBR_002,31578489.35,1128824.81
2025-02-06,MBR_003,94265394.28,816563.02
2025-02-06,MBR_004,-32093196.79,-6505030.38
2025-02-06,MBR_005,-100519739.63,-4173283.7
2025-02-06,MBR_006,-7017664.97,357248.77
2025-02-06,MBR_007,82838566.37,591350.31
2025-02-06,MBR_008,20424747.06,440564.98
2025-02-06,MBR_009,200994303.29,5780057.24
2025-02-06,MBR_010,136083649.48,2864308.24
2025-02-07,MBR_001,120756510.09,3004188.74
2025-02-07,MBR_002,32178224.29,599734.94
2025-02-07,MBR_003,93961470.94,-303923.33
2025-02-07,MBR_004,-32397458.92,-304262.14
2025-02-07,MBR_005,-100175699.26,344040.37
2025-02-07,MBR_006,-10689951.19,-3672286.21
2025-02-07,MBR_007,81930029.37,-908537.01
2025-02-07,MBR_008,17129868.53,-3294878.53
2025-02-07,MBR_009,193465685.06,-7528618.23
2025-02-07,MBR_010,136412590.51,328941.04
2025-02-10,MBR_001,119691893.95,-1064616.14
2025-02-10,MBR_002,30580702.25,-1597522.04
2025-02-10,MBR_003,89780456.7,-4181014.24
2025-02-10,MBR_004,-28484550.37,3912908.56
2025-02-10,MBR_005,-107173142.33,-6997443.07
2025-02-10,MBR_006,-9902342.23,787608.96
2025-02-10,MBR_007,81719247.46,-210781.91
2025-02-10,MBR_008,24700413.62,7570545.09
2025-02-10,MBR_009,202266021.45,8800336.39
2025-02-10,MBR_010,135750298.65,-662291.86
2025-02-11,MBR_001,122808669.0,3116775.05
2025-02-11,MBR_002,30651577.08,70874.83
2025-02-11,MBR_003,94655203.0,4874746.3
2025-02-11,MBR_004,-20737623.98,7746926.38
2025-02-11,MBR_005,-94488928.44,12684213.88
2025-02-11,MBR_006,-7421897.4,2480444.82
2025-02-11,MBR_007,82407682.7,688435.24
2025-02-11,MBR_008,20277030.11,-4423383.51
2025-02-11,MBR_009,203182874.39,916852.94
2025-02-11,MBR_010,135289151.0,-461147.65
2025-02-12,MBR_001,115849421.63,-6959247.37
2025-02-12,MBR_002,29668082.16,-983494.92
2025-02-12,MBR_003,88253160.28,-6402042.72
2025-02-12,MBR_004,-37742308.2,-17004684.22
2025-02-12,MBR_005,-90098753.02,4390175.42
2025-02-12,MBR_006,-15738856.89,-8316959.49
2025-02-12,MBR_007,80887124.22,-1520558.48
2025-02-12,MBR_008,19423952.32,-853077.79
2025-02-12,MBR_009,200479472.72,-2703401.66
2025-02-12,MBR_010,128944433.02,-6344717.98
2025-02-13,MBR_001,113460340.42,-2389081.21
2025-02-13,MBR_002,30532423.0,864340.84
2025-02-13,MBR_003,88665752.72,412592.44
2025-02-13,MBR_004,-27951891.95,9790416.25
2025-02-13,MBR_005,-90037866.99,60886.03
2025-02-13,MBR_006,-15371930.63,366926.26
2025-02-13,MBR_007,83826939.72,2939815.5
2025-02-13,MBR_008,17941310.67,-1482641.65
2025-02-13,MBR_009,196662365.29,-3817107.44
2025-02-13,MBR_010,127274959.0,-1669474.01
2025-02-14,MBR_001,116586339.27,3125998.85
2025-02-14,MBR_002,30290180.88,-242242.12
2025-02-14,MBR_003,88745178.55,79425.83
2025-02-14,MBR_004,-26932932.18,1018959.77
2025-02-14,MBR_005,-94966654.47,-4928787.48
2025-02-14,MBR_006,-15851420.38,-479489.75
2025-02-14,MBR_007,81112597.96,-2714341.76
2025-02-14,MBR_008,22514691.44,4573380.77
2025-02-14,MBR_009,205598339.88,8935974.59
2025-02-14,MBR_010,132142959.08,4868000.08
2025-02-17,MBR_001,114468188.68,-2118150.59
2025-02-17,MBR_002,29441223.76,-848957.12
2025-02-17,MBR_003,88256100.69,-489077.86
2025-02-17,MBR_004,-24442647.66,2490284.52
2025-02-17,MBR_005,-85009860.47,9956794.0
2025-02-17,MBR_006,-17068437.93,-1217017.55
2025-02-17,MBR_007,82628942.62,1516344.66
2025-02-17,MBR_008,20939144.81,-1575546.63
2025-02-17,MBR_009,205131547.6,-466792.28
2025-02-17,MBR_010,129708757.9,-2434201.18
2025-02-18,MBR_001,114474740.15,6551.47
2025-02-18,MBR_002,30266841.72,825617.96
2025-02-18,MBR_003,88205614.7,-50485.99
2025-02-18,MBR_004,-22327255.18,2115392.49
2025-02-18,MBR_005,-89040367.92,-4030507.45
2025-02-18,MBR_006,-16153295.26,915142.67
2025-02-18,MBR_007,77821931.18,-4807011.44
2025-02-18,MBR_008,21986949.92,1047805.11
2025-02-18,MBR_009,203411968.36,-1719579.23
2025-02-18,MBR_010,131132198.45,1423440.55
2025-02-19,MBR_001,113694454.27,-780285.88
2025-02-19,MBR_002,30100035.37,-166806.35
2025-02-19,MBR_003,86422785.33,-1782829.37
2025-02-19,MBR_004,-22913632.44,-586377.26
2025-02-19,MBR_005,-81259340.4,7781027.52
2025-02-19,MBR_006,-19573623.74,-3420328.48
2025-02-19,MBR_007,77297542.64,-524388.54
2025-02-19,MBR_008,19221420.85,-2765529.07
2025-02-19,MBR_009,208308656.78,4896688.41
2025-02-19,MBR_010,127902752.62,-3229445.83
2025-02-20,MBR_001,111427023.72,-2267430.54
2025-02-20,MBR_002,30078921.78,-21113.59
2025-02-20,MBR_003,89157020.0,2734234.67
2025-02-20,MBR_004,-15339870.6,7573761.84
2025-02-20,MBR_005,-75530360.01,5728980.39
2025-02-20,MBR_006,-20181181.25,-607557.51
2025-02-20,MBR_007,78460241.48,1162698.84
2025-02-20,MBR_008,20176746.59,955325.74
2025-02-20,MBR_009,212247175.93,3938519.15
2025-02-20,MBR_010,131114478.35,3211725.73
2025-02-21,MBR_001,111996170.21,569146.48
2025-02-21,MBR_002,30750899.08,671977.31
2025-02-21,MBR_003,85866093.04,-3290926.96
2025-02-21,MBR_004,-17386599.38,-2046728.78
2025-02-21,MBR_005,-69819925.73,5710434.28
2025-02-21,MBR_006,-19976011.2,205170.06
2025-02-21,MBR_007,74653255.84,-3806985.64
2025-02-21,MBR_008,22699990.09,2523243.5
2025-02-21,MBR_009,228110214.85,15863038.92
2025-02-21,MBR_010,125567585.45,-5546892.9
2025-02-24,MBR_001,117825268.12,5829097.91
2025-02-24,MBR_002,30262337.02,-488562.07
2025-02-24,MBR_003,91317880.39,5451787.35
2025-02-24,MBR_004,-22500980.76,-5114381.39
2025-02-24,MBR_005,-77027203.54,-7207277.81
2025-02-24,MBR_006,-19676680.08,299331.12
2025-02-24,MBR_007,75884049.63,1230793.79
2025-02-24,MBR_008,22610897.88,-89092.21
2025-02-24,MBR_009,218053677.99,-10056536.86
2025-02-24,MBR_010,134044236.54,8476651.09
2025-02-25,MBR_001,115152749.42,-2672518.7
2025-02-25,MBR_002,31100433.48,838096.46
2025-02-25,MBR_003,91310134.46,-7745.93
2025-02-25,MBR_004,-20683840.7,1817140.07
2025-02-25,MBR_005,-79087605.54,-2060402.0
2025-02-25,MBR_006,-18061687.01,1614993.07
2025-02-25,MBR_007,78850717.9,2966668.28
2025-02-25,MBR_008,22650573.66,39675.78
2025-02-25,MBR_009,220894838.77,2841160.77
2025-02-25,MBR_010,130061670.08,-3982566.46
2025-02-26,MBR_001,117107727.58,1954978.16
2025-02-26,MBR_002,31803584.07,703150.59
2025-02-26,MBR_003,89689733.61,-1620400.85
2025-02-26,MBR_004,-14301311.73,6382528.97
2025-02-26,MBR_005,-81346441.66,-2258836.11
2025-02-26,MBR_006,-15694706.55,2366980.46
2025-02-26,MBR_007,75656658.54,-3194059.37
2025-02-26,MBR_008,22648465.88,-2107.77
2025-02-26,MBR_009,219837284.75,-1057554.02
2025-02-26,MBR_010,132017719.78,1956049.69
2025-02-27,MBR_001,114735022.9,-2372704.68
2025-02-27,MBR_002,30685200.3,-1118383.77
2025-02-27,MBR_003,89722927.6,33193.99
2025-02-27,MBR_004,-17218562.44,-2917250.71
2025-02-27,MBR_005,-75325621.9,6020819.76
2025-02-27,MBR_006,-18567092.76,-2872386.2
2025-02-27,MBR_007,75741344.07,84685.54
2025-02-27,MBR_008,23485262.13,836796.24
2025-02-27,MBR_009,222373788.1,2536503.35
2025-02-27,MBR_010,133293407.8,1275688.03
2025-02-28,MBR_001,113831695.94,-903326.96
2025-02-28,MBR_002,30884651.02,199450.71
2025-02-28,MBR_003,88484944.3,-1237983.3
2025-02-28,MBR_004,-26672524.01,-9453961.57
2025-02-28,MBR_005,-72768264.07,2557357.82
2025-02-28,MBR_006,-19261931.18,-694838.42
2025-02-28,MBR_007,75551277.86,-190066.21
2025-02-28,MBR_008,21959040.35,-1526221.78
2025-02-28,MBR_009,228488868.41,6115080.32
2025-02-28,MBR_010,130019649.22,-3273758.58
2025-03-03,MBR_001,114011860.84,180164.91
2025-03-03,MBR_002,30054243.44,-830407.58
2025-03-03,MBR_003,90183417.89,1698473.59
2025-03-03,MBR_004,-20146270.37,6526253.64
2025-03-03,MBR_005,-69529731.21,3238532.86
2025-03-03,MBR_006,-20011123.98,-749192.8
2025-03-03,MBR_007,74088847.46,-1462430.4
2025-03-03,MBR_008,22708372.11,749331.76
2025-03-03,MBR_009,220071097.41,-8417771.01
2025-03-03,MBR_010,131133019.34,1113370.11
2025-03-04,MBR_001,116569368.98,2557508.14
2025-03-04,MBR_002,31054907.46,1000664.02
2025-03-04,MBR_003,89321170.49,-862247.4
2025-03-04,MBR_004,-11805286.76,8340983.61
2025-03-04,MBR_005,-69003401.75,526329.47
2025-03-04,MBR_006,-19723519.29,287604.7
2025-03-04,MBR_007,74493708.15,404860.69
2025-03-04,MBR_008,21535756.69,-1172615.42
2025-03-04,MBR_009,219851132.78,-219964.62
2025-03-04,MBR_010,133267475.36,2134456.02
2025-03-05,MBR_001,114873781.12,-1695587.86
2025-03-05,MBR_002,30450852.8,-604054.66
2025-03-05,MBR_003,89560038.58,238868.09
2025-03-05,MBR_004,-28629502.26,-16824215.5
2025-03-05,MBR_005,-78952205.34,-9948803.59
2025-03-05,MBR_006,-23269031.6,-3545512.32
2025-03-05,MBR_007,75167754.38,674046.22
2025-03-05,MBR_008,19033897.34,-2501859.35
2025-03-05,MBR_009,218435134.33,-1415998.46
2025-03-05,MBR_010,130266743.5,-3000731.86
2025-03-06,MBR_001,115399596.58,525815.46
2025-03-06,MBR_002,31587601.92,1136749.13
2025-03-06,MBR_003,92831169.52,3271130.94
2025-03-06,MBR_004,-19866717.59,8762784.66
2025-03-06,MBR_005,-80634989.84,-1682784.5
2025-03-06,MBR_006,-22148875.77,1120155.83
2025-03-06,MBR_007,76606251.07,1438496.69
2025-03-06,MBR_008,23394852.49,4360955.15
2025-03-06,MBR_009,209666386.9,-8768747.43
2025-03-06,MBR_010,132774359.55,2507616.06
2025-03-07,MBR_001,119683738.02,4284141.44
2025-03-07,MBR_002,32439102.68,851500.76
2025-03-07,MBR_003,91977909.76,-853259.76
2025-03-07,MBR_004,-22493426.76,-2626709.17
2025-03-07,MBR_005,-77195085.69,3439904.16
2025-03-07,MBR_006,-19776334.41,2372541.37
2025-03-07,MBR_007,74937129.29,-1669121.78
2025-03-07,MBR_008,23314287.57,-80564.92
2025-03-07,MBR_009,214226729.06,4560342.16
2025-03-07,MBR_010,134479067.26,1704707.71
2025-03-10,MBR_001,113539054.15,-6144683.87
2025-03-10,MBR_002,31517115.87,-921986.81
2025-03-10,MBR_003,89803566.47,-2174343.29
2025-03-10,MBR_004,-23123385.89,-629959.13
2025-03-10,MBR_005,-70917012.07,6278073.62
2025-03-10,MBR_006,-20919406.07,-1143071.66
2025-03-10,MBR_007,77674259.44,2737130.15
2025-03-10,MBR_008,22583763.72,-730523.84
2025-03-10,MBR_009,214906435.34,679706.27
2025-03-10,MBR_010,133803663.28,-675403.98
2025-03-11,MBR_001,114684966.48,1145912.33
2025-03-11,MBR_002,30847388.56,-669727.31
2025-03-11,MBR_003,91230703.76,1427137.29
2025-03-11,MBR_004,-22116852.37,1006533.52
2025-03-11,MBR_005,-79533411.4,-8616399.33
2025-03-11,MBR_006,-20056226.82,863179.25
2025-03-11,MBR_007,75273609.28,-2400650.15
2025-03-11,MBR_008,23810762.33,1226998.61
2025-03-11,MBR_009,209653858.79,-5252576.55
2025-03-11,MBR_010,133078079.3,-725583.98
2025-03-12,MBR_001,112758019.34,-1926947.14
2025-03-12,MBR_002,30650345.44,-197043.12
2025-03-12,MBR_003,94703645.58,3472941.82
2025-03-12,MBR_004,-20872359.67,1244492.7
2025-03-12,MBR_005,-70503920.93,9029490.47
2025-03-12,MBR_006,-12479548.65,7576678.16
2025-03-12,MBR_007,75398662.23,125052.95
2025-03-12,MBR_008,24099274.68,288512.34
2025-03-12,MBR_009,219473268.42,9819409.63
2025-03-12,MBR_010,133124538.86,46459.56
2025-03-13,MBR_001,114065695.04,1307675.7
2025-03-13,MBR_002,32104850.34,1454504.9
2025-03-13,MBR_003,90854463.44,-3849182.14
2025-03-13,MBR_004,-11343326.54,9529033.13
2025-03-13,MBR_005,-67775996.55,2727924.38
2025-03-13,MBR_006,-12897649.16,-418100.51
2025-03-13,MBR_007,71895938.16,-3502724.07
2025-03-13,MBR_008,26434843.97,2335569.29
2025-03-13,MBR_009,230223196.7,10749928.27
2025-03-13,MBR_010,127178170.78,-5946368.08
2025-03-14,MBR_001,115805535.06,1739840.02
2025-03-14,MBR_002,31668273.04,-436577.3
2025-03-14,MBR_003,94368176.27,3513712.83
2025-03-14,MBR_004,-15770995.08,-4427668.54
2025-03-14,MBR_005,-58955376.11,8820620.45
2025-03-14,MBR_006,-12882089.5,15559.66
2025-03-14,MBR_007,76516514.44,4620576.28
2025-03-14,MBR_008,25818056.91,-616787.06
2025-03-14,MBR_009,223375183.44,-6848013.25
2025-03-14,MBR_010,133815591.05,6637420.27
2025-03-17,MBR_001,115311398.24,-494136.82
2025-03-17,MBR_002,30942174.52,-726098.52
2025-03-17,MBR_003,92935776.99,-1432399.28
2025-03-17,MBR_004,-18171044.06,-2400048.98
2025-03-17,MBR_005,-69603251.03,-10647874.92
2025-03-17,MBR_006,-11974248.69,907840.81
2025-03-17,MBR_007,75227072.76,-1289441.68
2025-03-17,MBR_008,24941990.04,-876066.86
2025-03-17,MBR_009,220203483.26,-3171700.18
2025-03-17,MBR_010,132133211.77,-1682379.28
2025-03-18,MBR_001,116838426.26,1527028.01
2025-03-18,MBR_002,30666730.5,-275444.01
2025-03-18,MBR_003,93067372.99,131596.0
2025-03-18,MBR_004,-11414553.9,6756490.16
2025-03-18,MBR_005,-65884625.98,3718625.05
2025-03-18,MBR_006,-9708088.83,2266159.85
2025-03-18,MBR_007,74321609.5,-905463.25
2025-03-18,MBR_008,28015426.08,3073436.04
2025-03-18,MBR_009,218860632.34,-1342850.93
2025-03-18,MBR_010,131914511.53,-218700.24
2025-03-19,MBR_001,114063206.25,-2775220.01
2025-03-19,MBR_002,30187203.01,-479527.5
2025-03-19,MBR_003,91405866.8,-1661506.19
2025-03-19,MBR_004,-21179048.03,-9764494.13
