date,member_id,instrument_id,quantity,market_value,delta_equiv,vega_equiv
2025-07-14,MBR_005,ES1,-572,-134038227.18,-28600.0,0.0
2025-07-14,MBR_005,NQ1,-359,-73976919.28,-7180.0,0.0
2025-07-15,MBR_005,TY1,195,21741388.5,195000.0,0.0
2025-07-15,MBR_005,FV1,486,56043770.4,486000.0,0.0
2025-07-15,MBR_005,US1,505,60860630.5,505000.0,0.0
2025-07-15,MBR_005,ES1,-553,-132893100.06,-27650.0,0.0
2025-07-15,MBR_005,NQ1,-390,-80631365.1,-7800.0,0.0
2025-07-16,MBR_005,TY1,211,23511814.4,211000.0,0.0
2025-07-16,MBR_005,FV1,511,58726215.1,511000.0,0.0
2025-07-16,MBR_005,US1,530,63527019.0,530000.0,0.0
2025-07-16,MBR_005,ES1,-600,-143274540.0,-30000.0,0.0
2025-07-16,MBR_005,NQ1,-395,-80506866.54,-7900.0,0.0
2025-07-17,MBR_005,TY1,209,23448023.5,209000.0,0.0
2025-07-17,MBR_005,FV1,525,60282180.0,525000.0,0.0
2025-07-17,MBR_005,US1,518,62200248.6,518000.0,0.0
2025-07-17,MBR_005,ES1,-553,-124784394.7,-27650.0,0.0
2025-07-17,MBR_005,NQ1,-391,-77346924.02,-7820.0,0.0
2025-07-18,MBR_005,TY1,207,23395533.3,207000.0,0.0
2025-07-18,MBR_005,FV1,486,55725197.4,486000.0,0.0
2025-07-18,MBR_005,US1,512,61764710.4,512000.0,0.0
2025-07-18,MBR_005,ES1,-585,-126323262.0,-29250.0,0.0
2025-07-18,MBR_005,NQ1,-367,-74836880.6,-7340.0,0.0
2025-07-21,MBR_005,TY1,201,22694166.3,201000.0,0.0
2025-07-21,MBR_005,FV1,475,54418565.0,475000.0,0.0
2025-07-21,MBR_005,US1,487,58661585.0,487000.0,0.0
2025-07-21,MBR_005,ES1,-551,-118937570.66,-27550.0,0.0
2025-07-21,MBR_005,NQ1,-388,-78441395.07,-7760.0,0.0
2025-07-22,MBR_005,TY1,197,22250381.7,197000.0,0.0
2025-07-22,MBR_005,FV1,500,57079650.0,500000.0,0.0
2025-07-22,MBR_005,US1,522,62804064.6,522000.0,0.0
2025-07-22,MBR_005,ES1,-568,-124263825.12,-28400.0,0.0
2025-07-22,MBR_005,NQ1,-379,-78503552.54,-7580.0,0.0
2025-07-23,MBR_005,TY1,211,23828504.3,211000.0,0.0
2025-07-23,MBR_005,FV1,493,56574017.8,493000.0,0.0
2025-07-23,MBR_005,US1,530,64530415.0,530000.0,0.0
2025-07-23,MBR_005,ES1,-582,-128728389.6,-29100.0,0.0
2025-07-23,MBR_005,NQ1,-375,-78705741.75,-7500.0,0.0
2025-07-24,MBR_005,TY1,196,22157388.4,196000.0,0.0
2025-07-24,MBR_005,FV1,477,55101847.5,477000.0,0.0
2025-07-24,MBR_005,US1,517,63049907.8,517000.0,0.0
2025-07-24,MBR_005,ES1,-575,-128255170.25,-28750.0,0.0
2025-07-24,MBR_005,NQ1,-387,-82097787.58,-7740.0,0.0
2025-07-25,MBR_005,TY1,199,22621006.6,199000.0,0.0
2025-07-25,MBR_005,FV1,502,58074171.2,502000.0,0.0
2025-07-25,MBR_005,US1,498,61275165.0,498000.0,0.0
2025-07-25,MBR_005,ES1,-550,-120972233.25,-27500.0,0.0
2025-07-25,MBR_005,NQ1,-381,-80228211.65,-7620.0,0.0
2025-07-28,MBR_005,TY1,210,23673930.0,210000.0,0.0
2025-07-28,MBR_005,FV1,489,56532752.1,489000.0,0.0
2025-07-28,MBR_005,US1,523,65074902.6,523000.0,0.0
2025-07-28,MBR_005,ES1,-549,-119602622.84,-27450.0,0.0
2025-07-28,MBR_005,NQ1,-386,-80168126.16,-7720.0,0.0
2025-07-29,MBR_005,TY1,208,23445780.8,208000.0,0.0
2025-07-29,MBR_005,FV1,522,60358860.0,522000.0,0.0
2025-07-29,MBR_005,US1,547,67572715.1,547000.0,0.0
2025-07-29,MBR_005,ES1,-593,-129808903.79,-29650.0,0.0
2025-07-29,MBR_005,NQ1,-385,-78126757.17,-7700.0,0.0
2025-07-30,MBR_005,TY1,198,22228529.4,198000.0,0.0
2025-07-30,MBR_005,FV1,523,60379879.3,523000.0,0.0
2025-07-30,MBR_005,US1,511,63348925.5,511000.0,0.0
2025-07-30,MBR_005,ES1,-553,-120146801.22,-27650.0,0.0
2025-07-30,MBR_005,NQ1,-375,-74997706.5,-7500.0,0.0
2025-07-31,MBR_005,TY1,208,23439520.0,208000.0,0.0
2025-07-31,MBR_005,FV1,510,58816209.0,510000.0,0.0
2025-07-31,MBR_005,US1,514,63693543.6,514000.0,0.0
2025-07-31,MBR_005,ES1,-557,-122530469.73,-27850.0,0.0
2025-07-31,MBR_005,NQ1,-384,-77454930.43,-7680.0,0.0
2025-08-01,MBR_005,TY1,198,22437419.4,198000.0,0.0
2025-08-01,MBR_005,FV1,526,60529239.6,526000.0,0.0
2025-08-01,MBR_005,US1,538,66726687.4,538000.0,0.0
2025-08-01,MBR_005,ES1,-567,-121849623.94,-28350.0,0.0
2025-08-01,MBR_005,NQ1,-383,-75030073.81,-7660.0,0.0
2025-08-04,MBR_005,TY1,207,23626379.7,207000.0,0.0
2025-08-04,MBR_005,FV1,470,54322553.0,470000.0,0.0
2025-08-04,MBR_005,US1,522,65234757.6,522000.0,0.0
2025-08-04,MBR_005,ES1,-572,-123857688.24,-28600.0,0.0
2025-08-04,MBR_005,NQ1,-371,-71925321.83,-7420.0,0.0
2025-08-05,MBR_005,TY1,203,23207954.7,203000.0,0.0
2025-08-05,MBR_005,FV1,529,61061412.0,529000.0,0.0
2025-08-05,MBR_005,US1,508,63223292.4,508000.0,0.0
2025-08-05,MBR_005,ES1,-571,-124237806.0,-28550.0,0.0
2025-08-05,MBR_005,NQ1,-373,-73786820.46,-7460.0,0.0
2025-08-06,MBR_005,TY1,213,24392419.2,213000.0,0.0
2025-08-06,MBR_005,FV1,487,56176521.4,487000.0,0.0
2025-08-06,MBR_005,US1,516,63672645.6,516000.0,0.0
2025-08-06,MBR_005,ES1,-592,-130044033.2,-29600.0,0.0
2025-08-06,MBR_005,NQ1,-395,-79080872.3,-7900.0,0.0
2025-08-07,MBR_005,TY1,206,23547303.8,206000.0,0.0
2025-08-07,MBR_005,FV1,517,58997351.6,517000.0,0.0
2025-08-07,MBR_005,US1,516,63236109.6,516000.0,0.0
2025-08-07,MBR_005,ES1,-590,-129045339.85,-29500.0,0.0
2025-08-07,MBR_005,NQ1,-382,-76261301.91,-7640.0,0.0
2025-08-08,MBR_005,TY1,196,22341354.0,196000.0,0.0
2025-08-08,MBR_005,FV1,506,57829879.8,506000.0,0.0
2025-08-08,MBR_005,US1,525,63895597.5,525000.0,0.0
2025-08-08,MBR_005,ES1,-556,-123000146.46,-27800.0,0.0
2025-08-08,MBR_005,NQ1,-370,-74591190.44,-7400.0,0.0
2025-08-11,MBR_005,TY1,211,24082801.5,211000.0,0.0
2025-08-11,MBR_005,FV1,483,55319632.2,483000.0,0.0
2025-08-11,MBR_005,US1,510,62382384.0,510000.0,0.0
2025-08-11,MBR_005,ES1,-575,-126958459.0,-28750.0,0.0
2025-08-11,MBR_005,NQ1,-389,-77665022.45,-7780.0,0.0
2025-08-12,MBR_005,TY1,191,21866062.0,191000.0,0.0
2025-08-12,MBR_005,FV1,500,57440900.0,500000.0,0.0
2025-08-12,MBR_005,US1,539,65171190.7,539000.0,0.0
2025-08-12,MBR_005,ES1,-568,-126237653.52,-28400.0,0.0
2025-08-12,MBR_005,NQ1,-382,-76679884.52,-7640.0,0.0
2025-08-13,MBR_005,TY1,203,23221494.8,203000.0,0.0
2025-08-13,MBR_005,FV1,512,58786048.0,512000.0,0.0
2025-08-13,MBR_005,US1,510,62020437.0,510000.0,0.0
2025-08-13,MBR_005,ES1,-573,-129943094.94,-28650.0,0.0
2025-08-13,MBR_005,NQ1,-384,-77189431.3,-7680.0,0.0
2025-08-14,MBR_005,TY1,198,22599423.0,198000.0,0.0
2025-08-14,MBR_005,FV1,495,56960541.0,495000.0,0.0
2025-08-14,MBR_005,US1,519,63010907.7,519000.0,0.0
2025-08-14,MBR_005,ES1,-567,-127617133.77,-28350.0,0.0
2025-08-14,MBR_005,NQ1,-367,-73031935.7,-7340.0,0.0
2025-08-15,MBR_005,TY1,205,23361021.0,205000.0,0.0
2025-08-15,MBR_005,FV1,503,57767890.1,503000.0,0.0
2025-08-15,MBR_005,US1,510,61631052.0,510000.0,0.0
2025-08-15,MBR_005,ES1,-546,-125063028.09,-27300.0,0.0
2025-08-15,MBR_005,NQ1,-374,-74263750.57,-7480.0,0.0
2025-08-18,MBR_005,TY1,206,23513890.6,206000.0,0.0
2025-08-18,MBR_005,FV1,469,53967314.1,469000.0,0.0
2025-08-18,MBR_005,US1,515,61980868.0,515000.0,0.0
2025-08-18,MBR_005,ES1,-582,-138763155.03,-29100.0,0.0
2025-08-18,MBR_005,NQ1,-373,-75051656.0,-7460.0,0.0
2025-08-19,MBR_005,TY1,199,22651075.5,199000.0,0.0
2025-08-19,MBR_005,FV1,491,56692038.4,491000.0,0.0
2025-08-19,MBR_005,US1,511,61300326.5,511000.0,0.0
2025-08-19,MBR_005,ES1,-523,-125886047.7,-26150.0,0.0
2025-08-19,MBR_005,NQ1,-379,-76015879.92,-7580.0,0.0
2025-08-20,MBR_005,TY1,199,22672109.8,199000.0,0.0
2025-08-20,MBR_005,FV1,486,56070063.0,486000.0,0.0
2025-08-20,MBR_005,US1,543,65133393.0,543000.0,0.0
2025-08-20,MBR_005,ES1,-575,-136166974.75,-28750.0,0.0
2025-08-20,MBR_005,NQ1,-384,-76798047.74,-7680.0,0.0
2025-08-21,MBR_005,TY1,199,22558321.6,199000.0,0.0
2025-08-21,MBR_005,FV1,536,62076893.6,536000.0,0.0
2025-08-21,MBR_005,US1,525,62760915.0,525000.0,0.0
2025-08-21,MBR_005,ES1,-559,-133639777.83,-27950.0,0.0
2025-08-21,MBR_005,NQ1,-385,-75458978.21,-7700.0,0.0
2025-08-22,MBR_005,TY1,195,22100247.0,195000.0,0.0
2025-08-22,MBR_005,FV1,503,58263445.7,503000.0,0.0
2025-08-22,MBR_005,US1,523,63667561.9,523000.0,0.0
2025-08-22,MBR_005,ES1,-569,-134287342.88,-28450.0,0.0
2025-08-22,MBR_005,NQ1,-382,-79525562.96,-7640.0,0.0
2025-08-25,MBR_005,TY1,202,22871854.0,202000.0,0.0
2025-08-25,MBR_005,FV1,476,55160974.4,476000.0,0.0
2025-08-25,MBR_005,US1,495,60200019.0,495000.0,0.0
2025-08-25,MBR_005,ES1,-568,-136754380.84,-28400.0,0.0
2025-08-25,MBR_005,NQ1,-390,-79119177.54,-7800.0,0.0
2025-08-26,MBR_005,TY1,200,22733140.0,200000.0,0.0
2025-08-26,MBR_005,FV1,493,57258597.6,493000.0,0.0
2025-08-26,MBR_005,US1,515,62093704.5,515000.0,0.0
2025-08-26,MBR_005,ES1,-536,-126442649.24,-26800.0,0.0
2025-08-26,MBR_005,NQ1,-397,-79929926.72,-7940.0,0.0
2025-08-27,MBR_005,TY1,201,22940190.3,201000.0,0.0
2025-08-27,MBR_005,FV1,515,59762042.0,515000.0,0.0
2025-08-27,MBR_005,US1,561,67452676.5,561000.0,0.0
2025-08-27,MBR_005,ES1,-569,-131453426.99,-28450.0,0.0
2025-08-27,MBR_005,NQ1,-378,-75003921.97,-7560.0,0.0
2025-08-28,MBR_005,TY1,199,22767948.2,199000.0,0.0
2025-08-28,MBR_005,FV1,491,56991302.9,491000.0,0.0
2025-08-28,MBR_005,US1,525,63584430.0,525000.0,0.0
2025-08-28,MBR_005,ES1,-581,-132818087.36,-29050.0,0.0
2025-08-28,MBR_005,NQ1,-374,-74852947.18,-7480.0,0.0
2025-08-29,MBR_005,TY1,202,22955522.4,202000.0,0.0
2025-08-29,MBR_005,FV1,486,56579002.2,486000.0,0.0
2025-08-29,MBR_005,US1,520,62912304.0,520000.0,0.0
2025-08-29,MBR_005,ES1,-554,-135351072.31,-27700.0,0.0
2025-08-29,MBR_005,NQ1,-387,-77733648.95,-7740.0,0.0
2025-09-01,MBR_005,TY1,201,22902643.5,201000.0,0.0
2025-09-01,MBR_005,FV1,493,57559376.9,493000.0,0.0
2025-09-01,MBR_005,US1,524,63185544.4,524000.0,0.0
2025-09-01,MBR_005,ES1,-566,-136745294.36,-28300.0,0.0
2025-09-01,MBR_005,NQ1,-375,-75334010.25,-7500.0,0.0
2025-09-02,MBR_005,TY1,192,21945158.4,192000.0,0.0
2025-09-02,MBR_005,FV1,477,55650874.5,477000.0,0.0
2025-09-02,MBR_005,US1,514,61648697.4,514000.0,0.0
2025-09-02,MBR_005,ES1,-562,-136337634.11,-28100.0,0.0
2025-09-02,MBR_005,NQ1,-382,-79919184.93,-7640.0,0.0
2025-09-03,MBR_005,TY1,193,21993315.0,193000.0,0.0
2025-09-03,MBR_005,FV1,507,58635969.6,507000.0,0.0
2025-09-03,MBR_005,US1,516,62212262.4,516000.0,0.0
2025-09-03,MBR_005,ES1,-552,-133619201.04,-27600.0,0.0
2025-09-03,MBR_005,NQ1,-389,-83127043.02,-7780.0,0.0
2025-09-04,MBR_005,TY1,204,23103775.2,204000.0,0.0
2025-09-04,MBR_005,FV1,497,57464879.5,497000.0,0.0
2025-09-04,MBR_005,US1,499,60112833.4,499000.0,0.0
2025-09-04,MBR_005,ES1,-560,-138190693.2,-28000.0,0.0
2025-09-04,MBR_005,NQ1,-387,-82588859.62,-7740.0,0.0
2025-09-05,MBR_005,TY1,195,22104069.0,195000.0,0.0
2025-09-05,MBR_005,FV1,532,61459885.2,532000.0,0.0
2025-09-05,MBR_005,US1,534,63381741.6,534000.0,0.0
2025-09-05,MBR_005,ES1,-563,-138858525.5,-28150.0,0.0
2025-09-05,MBR_005,NQ1,-375,-81429613.5,-7500.0,0.0
2025-09-08,MBR_005,TY1,203,23191247.8,203000.0,0.0
2025-09-08,MBR_005,FV1,507,58675008.6,507000.0,0.0
2025-09-08,MBR_005,US1,508,60795763.6,508000.0,0.0
2025-09-08,MBR_005,ES1,-547,-136363782.44,-27350.0,0.0
2025-09-08,MBR_005,NQ1,-398,-87603659.01,-7960.0,0.0
2025-09-09,MBR_005,TY1,196,22322420.4,196000.0,0.0
2025-09-09,MBR_005,FV1,510,58998483.0,510000.0,0.0
2025-09-09,MBR_005,US1,518,61195794.8,518000.0,0.0
2025-09-09,MBR_005,ES1,-561,-139686929.91,-28050.0,0.0
2025-09-09,MBR_005,NQ1,-384,-83277429.5,-7680.0,0.0
2025-09-10,MBR_005,TY1,201,22857699.9,201000.0,0.0
2025-09-10,MBR_005,FV1,515,59470912.5,515000.0,0.0
2025-09-10,MBR_005,US1,500,59547850.0,500000.0,0.0
2025-09-10,MBR_005,ES1,-563,-138793237.2,-28150.0,0.0
2025-09-10,MBR_005,NQ1,-387,-83323582.22,-7740.0,0.0
2025-09-11,MBR_005,TY1,210,23985402.0,210000.0,0.0
2025-09-11,MBR_005,FV1,501,57856131.3,501000.0,0.0
2025-09-11,MBR_005,US1,528,63009302.4,528000.0,0.0
2025-09-11,MBR_005,ES1,-573,-141677504.64,-28650.0,0.0
2025-09-11,MBR_005,NQ1,-376,-80832592.8,-7520.0,0.0
2025-09-12,MBR_005,TY1,203,23182214.3,203000.0,0.0
2025-09-12,MBR_005,FV1,472,54395215.2,472000.0,0.0
2025-09-12,MBR_005,US1,530,63412486.0,530000.0,0.0
2025-09-12,MBR_005,ES1,-576,-142976992.32,-28800.0,0.0
2025-09-12,MBR_005,NQ1,-396,-85447755.36,-7920.0,0.0
2025-09-15,MBR_005,TY1,211,24113037.8,211000.0,0.0
2025-09-15,MBR_005,FV1,523,60740383.2,523000.0,0.0
2025-09-15,MBR_005,US1,524,62385239.2,524000.0,0.0
2025-09-15,MBR_005,ES1,-552,-135865377.36,-27600.0,0.0
2025-09-15,MBR_005,NQ1,-387,-82916191.19,-7740.0,0.0
2025-09-16,MBR_005,TY1,209,23869827.3,209000.0,0.0
2025-09-16,MBR_005,FV1,502,58790525.2,502000.0,0.0
2025-09-16,MBR_005,US1,494,59071038.0,494000.0,0.0
2025-09-16,MBR_005,ES1,-596,-145298720.8,-29800.0,0.0
2025-09-16,MBR_005,NQ1,-386,-83752910.47,-7720.0,0.0
2025-09-17,MBR_005,TY1,194,22261752.2,194000.0,0.0
2025-09-17,MBR_005,FV1,484,56613141.2,484000.0,0.0
2025-09-17,MBR_005,US1,542,65053495.8,542000.0,0.0
2025-09-17,MBR_005,ES1,-573,-140423385.27,-28650.0,0.0
2025-09-17,MBR_005,NQ1,-378,-79854011.24,-7560.0,0.0
2025-09-18,MBR_005,TY1,202,23165622.6,202000.0,0.0
2025-09-18,MBR_005,FV1,508,59291474.0,508000.0,0.0
2025-09-18,MBR_005,US1,519,62164833.9,519000.0,0.0
2025-09-18,MBR_005,ES1,-611,-149518622.63,-30550.0,0.0
2025-09-18,MBR_005,NQ1,-371,-80140695.38,-7420.0,0.0
2025-09-19,MBR_005,TY1,196,22506033.2,196000.0,0.0
2025-09-19,MBR_005,FV1,494,57527386.8,494000.0,0.0
2025-09-19,MBR_005,US1,501,59337438.0,501000.0,0.0
2025-09-19,MBR_005,ES1,-536,-129338860.92,-26800.0,0.0
2025-09-19,MBR_005,NQ1,-418,-87167350.78,-8360.0,0.0
2025-09-22,MBR_005,TY1,210,24085320.0,210000.0,0.0
2025-09-22,MBR_005,FV1,510,59426934.0,510000.0,0.0
2025-09-22,MBR_005,US1,513,61144880.4,513000.0,0.0
2025-09-22,MBR_005,ES1,-575,-139653041.62,-28750.0,0.0
2025-09-22,MBR_005,NQ1,-368,-74686958.66,-7360.0,0.0
2025-09-23,MBR_005,TY1,215,24815128.0,215000.0,0.0
2025-09-23,MBR_005,FV1,491,57241958.4,491000.0,0.0
2025-09-23,MBR_005,US1,556,66595845.2,556000.0,0.0
2025-09-23,MBR_005,ES1,-569,-137442982.73,-28450.0,0.0
2025-09-23,MBR_005,NQ1,-391,-77479971.94,-7820.0,0.0
2025-09-24,MBR_005,TY1,213,24526928.7,213000.0,0.0
2025-09-24,MBR_005,FV1,506,59079143.2,506000.0,0.0
2025-09-24,MBR_005,US1,513,60591763.8,513000.0,0.0
2025-09-24,MBR_005,ES1,-556,-137505958.5,-27800.0,0.0
2025-09-24,MBR_005,NQ1,-390,-77695420.14,-7800.0,0.0
2025-09-25,MBR_005,TY1,210,24306030.0,210000.0,0.0
2025-09-25,MBR_005,FV1,502,58829681.2,502000.0,0.0
2025-09-25,MBR_005,US1,513,61321711.5,513000.0,0.0
2025-09-25,MBR_005,ES1,-542,-133496478.03,-27100.0,0.0
2025-09-25,MBR_005,NQ1,-377,-75703892.91,-7540.0,0.0
2025-09-26,MBR_005,TY1,196,22675671.2,196000.0,0.0
2025-09-26,MBR_005,FV1,484,56895652.0,484000.0,0.0
2025-09-26,MBR_005,US1,513,60484803.3,513000.0,0.0
2025-09-26,MBR_005,ES1,-561,-139725181.7,-28050.0,0.0
2025-09-26,MBR_005,NQ1,-372,-74986716.17,-7440.0,0.0
2025-09-29,MBR_005,TY1,197,22795658.0,197000.0,0.0
2025-09-29,MBR_005,FV1,512,59931084.8,512000.0,0.0
2025-09-29,MBR_005,US1,506,59912828.8,506000.0,0.0
2025-09-29,MBR_005,ES1,-542,-133082593.28,-27100.0,0.0
2025-09-29,MBR_005,NQ1,-396,-79295538.96,-7920.0,0.0
2025-09-30,MBR_005,TY1,202,23348917.4,202000.0,0.0
2025-09-30,MBR_005,FV1,535,62534652.0,535000.0,0.0
2025-09-30,MBR_005,US1,491,57812451.3,491000.0,0.0
2025-09-30,MBR_005,ES1,-593,-142762683.4,-29650.0,0.0
2025-09-30,MBR_005,NQ1,-375,-75578817.75,-7500.0,0.0
2025-10-01,MBR_005,TY1,202,23696741.2,202000.0,0.0
2025-10-01,MBR_005,FV1,508,59321141.2,508000.0,0.0
2025-10-01,MBR_005,US1,520,59815704.0,520000.0,0.0
2025-10-01,MBR_005,ES1,-586,-141981075.65,-29300.0,0.0
2025-10-01,MBR_005,NQ1,-388,-77256233.55,-7760.0,0.0
2025-10-02,MBR_005,TY1,202,23617355.2,202000.0,0.0
2025-10-02,MBR_005,FV1,500,58374500.0,500000.0,0.0
2025-10-02,MBR_005,US1,532,61096210.0,532000.0,0.0
2025-10-02,MBR_005,ES1,-568,-139340950.6,-28400.0,0.0
2025-10-02,MBR_005,NQ1,-396,-77803944.77,-7920.0,0.0
2025-10-03,MBR_005,TY1,200,23427740.0,200000.0,0.0
2025-10-03,MBR_005,FV1,494,57812424.8,494000.0,0.0
2025-10-03,MBR_005,US1,512,58918656.0,512000.0,0.0
2025-10-03,MBR_005,ES1,-565,-138038822.5,-28250.0,0.0
2025-10-03,MBR_005,NQ1,-391,-76058629.07,-7820.0,0.0
2025-10-06,MBR_005,TY1,212,24770143.6,212000.0,0.0
2025-10-06,MBR_005,FV1,504,58410676.8,504000.0,0.0
2025-10-06,MBR_005,US1,504,58435070.4,504000.0,0.0
2025-10-06,MBR_005,ES1,-578,-141326476.55,-28900.0,0.0
2025-10-06,MBR_005,NQ1,-376,-72028414.43,-7520.0,0.0
2025-10-07,MBR_005,TY1,202,23402649.4,202000.0,0.0
2025-10-07,MBR_005,FV1,476,54906457.2,476000.0,0.0
2025-10-07,MBR_005,US1,489,56615442.0,489000.0,0.0
2025-10-07,MBR_005,ES1,-562,-138214548.32,-28100.0,0.0
2025-10-07,MBR_005,NQ1,-394,-75024857.48,-7880.0,0.0
2025-10-08,MBR_005,TY1,196,22761715.2,196000.0,0.0
2025-10-08,MBR_005,FV1,496,57494732.8,496000.0,0.0
2025-10-08,MBR_005,US1,505,58643024.0,505000.0,0.0
2025-10-08,MBR_005,ES1,-548,-137756218.08,-27400.0,0.0
2025-10-08,MBR_005,NQ1,-388,-73917801.62,-7760.0,0.0
2025-10-09,MBR_005,TY1,204,23419832.4,204000.0,0.0
2025-10-09,MBR_005,FV1,510,59110071.0,510000.0,0.0
2025-10-09,MBR_005,US1,513,58990947.3,513000.0,0.0
2025-10-09,MBR_005,ES1,-596,-147821651.38,-29800.0,0.0
2025-10-09,MBR_005,NQ1,-385,-73036451.95,-7700.0,0.0
2025-10-10,MBR_005,TY1,195,22241290.5,195000.0,0.0
2025-10-10,MBR_005,FV1,501,58289847.0,501000.0,0.0
2025-10-10,MBR_005,US1,523,60158911.8,523000.0,0.0
2025-10-10,MBR_005,ES1,-568,-140616672.92,-28400.0,0.0
2025-10-10,MBR_005,NQ1,-372,-68511577.78,-7440.0,0.0
2025-10-13,MBR_005,TY1,202,23131969.4,202000.0,0.0
2025-10-13,MBR_005,FV1,508,58883956.4,508000.0,0.0
2025-10-13,MBR_005,US1,496,56894523.2,496000.0,0.0
2025-10-13,MBR_005,ES1,-587,-147685968.56,-29350.0,0.0
2025-10-13,MBR_005,NQ1,-357,-66672195.45,-7140.0,0.0
2025-10-14,MBR_005,TY1,206,24161060.2,206000.0,0.0
2025-10-14,MBR_005,FV1,486,56455801.2,486000.0,0.0
2025-10-14,MBR_005,US1,535,60703721.5,535000.0,0.0
2025-10-14,MBR_005,ES1,-574,-143350719.82,-28700.0,0.0
2025-10-14,MBR_005,NQ1,-365,-69386907.34,-7300.0,0.0
2025-10-15,MBR_005,TY1,195,22855599.0,195000.0,0.0
2025-10-15,MBR_005,FV1,488,56714481.6,488000.0,0.0
2025-10-15,MBR_005,US1,530,60670478.0,530000.0,0.0
2025-10-15,MBR_005,ES1,-559,-139959024.08,-27950.0,0.0
2025-10-15,MBR_005,NQ1,-366,-67926419.46,-7320.0,0.0
2025-10-16,MBR_005,TY1,207,24378679.8,207000.0,0.0
2025-10-16,MBR_005,FV1,493,57227834.4,493000.0,0.0
2025-10-16,MBR_005,US1,520,59034820.0,520000.0,0.0
2025-10-16,MBR_005,ES1,-546,-137700050.67,-27300.0,0.0
2025-10-16,MBR_005,NQ1,-383,-71825872.06,-7660.0,0.0
2025-10-17,MBR_005,TY1,198,23285710.8,198000.0,0.0
2025-10-17,MBR_005,FV1,494,57194628.4,494000.0,0.0
2025-10-17,MBR_005,US1,525,58582072.5,525000.0,0.0
2025-10-17,MBR_005,ES1,-545,-135658743.12,-27250.0,0.0
2025-10-17,MBR_005,NQ1,-395,-72432831.91,-7900.0,0.0
2025-10-20,MBR_005,TY1,212,25071501.6,212000.0,0.0
2025-10-20,MBR_005,FV1,525,60713520.0,525000.0,0.0
2025-10-20,MBR_005,US1,499,55682511.8,499000.0,0.0
2025-10-20,MBR_005,ES1,-547,-135393169.23,-27350.0,0.0
2025-10-20,MBR_005,NQ1,-386,-71428098.77,-7720.0,0.0
2025-10-21,MBR_005,TY1,189,22357358.1,189000.0,0.0
2025-10-21,MBR_005,FV1,484,56072271.2,484000.0,0.0
2025-10-21,MBR_005,US1,522,57918927.6,522000.0,0.0
2025-10-21,MBR_005,ES1,-588,-147256770.78,-29400.0,0.0
2025-10-21,MBR_005,NQ1,-371,-68146448.65,-7420.0,0.0
2025-10-22,MBR_005,TY1,204,24147174.0,204000.0,0.0
2025-10-22,MBR_005,FV1,499,57855656.8,499000.0,0.0
2025-10-22,MBR_005,US1,498,55303896.0,498000.0,0.0
2025-10-22,MBR_005,ES1,-559,-139680013.2,-27950.0,0.0
2025-10-22,MBR_005,NQ1,-388,-70775158.38,-7760.0,0.0
2025-10-23,MBR_005,TY1,200,23778300.0,200000.0,0.0
2025-10-23,MBR_005,FV1,500,57936650.0,500000.0,0.0
2025-10-23,MBR_005,US1,534,59044914.0,534000.0,0.0
2025-10-23,MBR_005,ES1,-568,-142372931.76,-28400.0,0.0
2025-10-23,MBR_005,NQ1,-385,-70256269.93,-7700.0,0.0
2025-10-24,MBR_005,TY1,201,23841454.2,201000.0,0.0
2025-10-24,MBR_005,FV1,482,55803742.8,482000.0,0.0
2025-10-24,MBR_005,US1,531,58907653.2,531000.0,0.0
2025-10-24,MBR_005,ES1,-594,-150253859.25,-29700.0,0.0
2025-10-24,MBR_005,NQ1,-390,-71320204.8,-7800.0,0.0
2025-10-27,MBR_005,TY1,209,24749800.9,209000.0,0.0
2025-10-27,MBR_005,FV1,507,58658176.2,507000.0,0.0
2025-10-27,MBR_005,US1,519,57243468.3,519000.0,0.0
2025-10-27,MBR_005,ES1,-583,-146779458.48,-29150.0,0.0
2025-10-27,MBR_005,NQ1,-397,-73154060.14,-7940.0,0.0
2025-10-28,MBR_005,TY1,196,23205576.8,196000.0,0.0
2025-10-28,MBR_005,FV1,499,57523272.9,499000.0,0.0
2025-10-28,MBR_005,US1,491,54066906.9,491000.0,0.0
2025-10-28,MBR_005,ES1,-535,-132236629.45,-26750.0,0.0
2025-10-28,MBR_005,NQ1,-386,-72019155.09,-7720.0,0.0
2025-10-29,MBR_005,TY1,193,22896883.1,193000.0,0.0
2025-10-29,MBR_005,FV1,525,60427972.5,525000.0,0.0
2025-10-29,MBR_005,US1,492,54109471.2,492000.0,0.0
2025-10-29,MBR_005,ES1,-554,-136411192.86,-27700.0,0.0
2025-10-29,MBR_005,NQ1,-366,-65156270.14,-7320.0,0.0
2025-10-30,MBR_005,TY1,198,23507272.8,198000.0,0.0
2025-10-30,MBR_005,FV1,488,55922164.8,488000.0,0.0
2025-10-30,MBR_005,US1,510,55854741.0,510000.0,0.0
2025-10-30,MBR_005,ES1,-570,-141442196.85,-28500.0,0.0
2025-10-30,MBR_005,NQ1,-387,-69004600.02,-7740.0,0.0
2025-10-31,MBR_005,TY1,203,24170377.7,203000.0,0.0
2025-10-31,MBR_005,FV1,481,54971133.1,481000.0,0.0
2025-10-31,MBR_005,US1,498,54570840.0,498000.0,0.0
2025-10-31,MBR_005,ES1,-586,-145180814.38,-29300.0,0.0
