date,risk_factor_id,asset_class,spot,return_1d,vol,bid_ask_bps,avg_daily_volume,liquidity_bucket
2024-09-17,TY,rates,109.1409,0.00219863,0.055299,0.5,800000,liquid
2024-09-18,TY,rates,109.1439,2.791e-05,0.054105,0.5,800000,liquid
2024-09-19,TY,rates,109.3123,0.00154163,0.053866,0.5,800000,liquid
2024-09-20,TY,rates,109.0997,-0.00194663,0.05503,0.5,800000,liquid
2024-09-23,TY,rates,108.5117,-0.00540412,0.058885,0.5,800000,liquid
2024-09-24,TY,rates,108.3904,-0.00111896,0.058979,0.5,800000,liquid
2024-09-25,TY,rates,108.853,0.00425915,0.059264,0.5,800000,liquid
2024-09-26,TY,rates,108.51,-0.00315602,0.060329,0.5,800000,liquid
2024-09-27,TY,rates,107.9015,-0.00562392,0.064303,0.5,800000,liquid
2024-09-30,TY,rates,108.0316,0.00120521,0.064275,0.5,800000,liquid
2024-10-01,TY,rates,108.2143,0.00168976,0.06273,0.5,800000,liquid
2024-10-02,TY,rates,108.0865,-0.00118143,0.06309,0.5,800000,liquid
2024-10-03,TY,rates,108.1125,0.00024066,0.059307,0.5,800000,liquid
2024-10-04,TY,rates,108.1139,1.229e-05,0.058188,0.5,800000,liquid
2024-10-07,TY,rates,108.0839,-0.00027753,0.057593,0.5,800000,liquid
2024-10-08,TY,rates,108.4214,0.0031177,0.058197,0.5,800000,liquid
2024-10-09,TY,rates,108.6498,0.00210452,0.042575,0.5,800000,liquid
2024-10-10,TY,rates,108.6137,-0.00033232,0.042057,0.5,800000,liquid
2024-10-11,TY,rates,108.7054,0.00084378,0.042116,0.5,800000,liquid
2024-10-14,TY,rates,107.6429,-0.00982175,0.05299,0.5,800000,liquid
2024-10-15,TY,rates,108.2917,0.00600882,0.0572,0.5,800000,liquid
2024-10-16,TY,rates,108.0637,-0.00210773,0.057494,0.5,800000,liquid
2024-10-17,TY,rates,108.0253,-0.000355,0.056994,0.5,800000,liquid
2024-10-18,TY,rates,107.2153,-0.00752633,0.061976,0.5,800000,liquid
2024-10-21,TY,rates,107.1858,-0.00027578,0.059631,0.5,800000,liquid
2024-10-22,TY,rates,107.3985,0.00198297,0.060296,0.5,800000,liquid
2024-10-23,TY,rates,107.6229,0.00208696,0.058507,0.5,800000,liquid
2024-10-24,TY,rates,107.2564,-0.00341081,0.058664,0.5,800000,liquid
2024-10-25,TY,rates,107.3556,0.00092379,0.055729,0.5,800000,liquid
2024-10-28,TY,rates,107.6883,0.00309481,0.056779,0.5,800000,liquid
2024-10-29,TY,rates,107.4526,-0.00219146,0.056774,0.5,800000,liquid
2024-10-30,TY,rates,107.2043,-0.00231315,0.057134,0.5,800000,liquid
2024-10-31,TY,rates,106.5562,-0.00606393,0.060468,0.5,800000,liquid
2024-11-01,TY,rates,106.142,-0.00389438,0.061418,0.5,800000,liquid
2024-11-04,TY,rates,106.2502,0.00101833,0.06177,0.5,800000,liquid
2024-11-05,TY,rates,106.118,-0.00124461,0.059962,0.5,800000,liquid
2024-11-06,TY,rates,105.9221,-0.00184826,0.058814,0.5,800000,liquid
2024-11-07,TY,rates,106.0842,0.00152983,0.059575,0.5,800000,liquid
2024-11-08,TY,rates,106.5128,0.00403178,0.062034,0.5,800000,liquid
2024-11-11,TY,rates,106.6501,0.00128842,0.053002,0.5,800000,liquid
2024-11-12,TY,rates,106.7981,0.00138636,0.0478,0.5,800000,liquid
2024-11-13,TY,rates,106.1028,-0.00653141,0.051935,0.5,800000,liquid
2024-11-14,TY,rates,105.8588,-0.00230236,0.052116,0.5,800000,liquid
2024-11-15,TY,rates,106.0171,0.00149385,0.04672,0.5,800000,liquid
2024-11-18,TY,rates,106.4121,0.00371877,0.049134,0.5,800000,liquid
2024-11-19,TY,rates,106.6269,0.00201735,0.049156,0.5,800000,liquid
2024-11-20,TY,rates,107.4784,0.0079534,0.05684,0.5,800000,liquid
2024-11-21,TY,rates,107.1496,-0.003064,0.056582,0.5,800000,liquid
2024-11-22,TY,rates,107.5522,0.00375067,0.058097,0.5,800000,liquid
2024-11-25,TY,rates,107.1624,-0.00363114,0.05839,0.5,800000,liquid
2024-11-26,TY,rates,106.6652,-0.00464979,0.060104,0.5,800000,liquid
2024-11-27,TY,rates,106.9434,0.00260445,0.060526,0.5,800000,liquid
2024-11-28,TY,rates,106.5747,-0.00345382,0.057774,0.5,800000,liquid
2024-11-29,TY,rates,106.0037,-0.00537149,0.059315,0.5,800000,liquid
2024-12-02,TY,rates,106.2276,0.00210973,0.059705,0.5,800000,liquid
2024-12-03,TY,rates,106.4986,0.00254732,0.060181,0.5,800000,liquid
2024-12-04,TY,rates,106.5512,0.00049408,0.059707,0.5,800000,liquid
2024-12-05,TY,rates,107.9047,0.01262293,0.074017,0.5,800000,liquid
2024-12-06,TY,rates,107.6307,-0.00254234,0.073948,0.5,800000,liquid
2024-12-09,TY,rates,107.8291,0.00184172,0.07405,0.5,800000,liquid
2024-12-10,TY,rates,108.0333,0.00189182,0.074147,0.5,800000,liquid
2024-12-11,TY,rates,107.7401,-0.00271747,0.070443,0.5,800000,liquid
2024-12-12,TY,rates,107.7645,0.00022566,0.069548,0.5,800000,liquid
2024-12-13,TY,rates,107.7519,-0.00011694,0.069598,0.5,800000,liquid
2024-12-16,TY,rates,107.374,-0.00351329,0.070322,0.5,800000,liquid
2024-12-17,TY,rates,107.6526,0.00259189,0.070521,0.5,800000,liquid
2024-12-18,TY,rates,107.7073,0.00050823,0.064772,0.5,800000,liquid
2024-12-19,TY,rates,108.087,0.00351892,0.064714,0.5,800000,liquid
2024-12-20,TY,rates,108.2785,0.00176986,0.063743,0.5,800000,liquid
2024-12-23,TY,rates,108.5887,0.00286039,0.062537,0.5,800000,liquid
2024-12-24,TY,rates,107.938,-0.00601032,0.064233,0.5,800000,liquid
2024-12-25,TY,rates,107.231,-0.00657111,0.068535,0.5,800000,liquid
2024-12-26,TY,rates,107.2359,4.585e-05,0.067219,0.5,800000,liquid
2024-12-27,TY,rates,106.9867,-0.00232667,0.064624,0.5,800000,liquid
2024-12-30,TY,rates,107.11,0.00115188,0.064389,0.5,800000,liquid
2024-12-31,TY,rates,107.5487,0.00408713,0.065292,0.5,800000,liquid
2025-01-01,TY,rates,107.7686,0.00204269,0.065524,0.5,800000,liquid
2025-01-02,TY,rates,108.1568,0.00359583,0.049331,0.5,800000,liquid
2025-01-03,TY,rates,108.2678,0.00102528,0.048397,0.5,800000,liquid
2025-01-06,TY,rates,107.8771,-0.00361509,0.049936,0.5,800000,liquid
2025-01-07,TY,rates,108.0631,0.00172333,0.049856,0.5,800000,liquid
2025-01-08,TY,rates,108.1793,0.00107401,0.048908,0.5,800000,liquid
2025-01-09,TY,rates,108.9369,0.00697874,0.054503,0.5,800000,liquid
2025-01-10,TY,rates,108.7713,-0.00152105,0.054954,0.5,800000,liquid
2025-01-13,TY,rates,108.8007,0.0002707,0.052919,0.5,800000,liquid
2025-01-14,TY,rates,108.8621,0.00056425,0.052425,0.5,800000,liquid
2025-01-15,TY,rates,109.5314,0.00612855,0.056026,0.5,800000,liquid
2025-01-16,TY,rates,109.783,0.00229468,0.055414,0.5,800000,liquid
2025-01-17,TY,rates,109.5573,-0.00205812,0.056167,0.5,800000,liquid
2025-01-20,TY,rates,109.5518,-4.96e-05,0.055551,0.5,800000,liquid
2025-01-21,TY,rates,109.8069,0.00232569,0.050347,0.5,800000,liquid
2025-01-22,TY,rates,109.5876,-0.001999,0.043556,0.5,800000,liquid
2025-01-23,TY,rates,110.2905,0.00639278,0.047217,0.5,800000,liquid
2025-01-24,TY,rates,109.9097,-0.00345795,0.048554,0.5,800000,liquid
2025-01-27,TY,rates,108.8653,-0.00954796,0.062094,0.5,800000,liquid
2025-01-28,TY,rates,108.9522,0.00079801,0.060879,0.5,800000,liquid
2025-01-29,TY,rates,109.887,0.0085429,0.066926,0.5,800000,liquid
2025-01-30,TY,rates,109.7948,-0.00083903,0.066471,0.5,800000,liquid
2025-01-31,TY,rates,109.7965,1.551e-05,0.066512,0.5,800000,liquid
2025-02-03,TY,rates,109.2153,-0.00530789,0.068219,0.5,800000,liquid
2025-02-04,TY,rates,109.3618,0.00134106,0.06815,0.5,800000,liquid
2025-02-05,TY,rates,109.2132,-0.00136006,0.068471,0.5,800000,liquid
2025-02-06,TY,rates,108.7146,-0.00457562,0.066161,0.5,800000,liquid
2025-02-07,TY,rates,108.5608,-0.00141562,0.066132,0.5,800000,liquid
2025-02-10,TY,rates,108.0932,-0.00431722,0.067779,0.5,800000,liquid
2025-02-11,TY,rates,108.4229,0.0030456,0.068776,0.5,800000,liquid
2025-02-12,TY,rates,108.4495,0.00024596,0.06464,0.5,800000,liquid
2025-02-13,TY,rates,107.9519,-0.00459898,0.06532,0.5,800000,liquid
2025-02-14,TY,rates,108.4858,0.0049328,0.068241,0.5,800000,liquid
2025-02-17,TY,rates,108.264,-0.00204643,0.068437,0.5,800000,liquid
2025-02-18,TY,rates,108.4416,0.00163973,0.068092,0.5,800000,liquid
2025-02-19,TY,rates,108.7139,0.00250731,0.068762,0.5,800000,liquid
2025-02-20,TY,rates,108.2032,-0.00470812,0.065426,0.5,800000,liquid
2025-02-21,TY,rates,108.6538,0.0041554,0.067123,0.5,800000,liquid
2025-02-24,TY,rates,108.4604,-0.00178135,0.058454,0.5,800000,liquid
2025-02-25,TY,rates,108.2388,-0.00204563,0.05869,0.5,800000,liquid
2025-02-26,TY,rates,108.6223,0.00353659,0.050815,0.5,800000,liquid
2025-02-27,TY,rates,108.8394,0.00199656,0.051613,0.5,800000,liquid
2025-02-28,TY,rates,108.7644,-0.00068908,0.051592,0.5,800000,liquid
2025-03-03,TY,rates,108.9571,0.00177074,0.048837,0.5,800000,liquid
2025-03-04,TY,rates,109.3362,0.00347269,0.050248,0.5,800000,liquid
2025-03-05,TY,rates,109.5374,0.00183859,0.050392,0.5,800000,liquid
2025-03-06,TY,rates,108.9895,-0.00501438,0.050958,0.5,800000,liquid
2025-03-07,TY,rates,109.4681,0.00438185,0.052755,0.5,800000,liquid
2025-03-10,TY,rates,109.2721,-0.00179236,0.050462,0.5,800000,liquid
2025-03-11,TY,rates,109.5052,0.00213074,0.049962,0.5,800000,liquid
2025-03-12,TY,rates,109.1249,-0.00347877,0.051921,0.5,800000,liquid
2025-03-13,TY,rates,108.8307,-0.00269984,0.049939,0.5,800000,liquid
2025-03-14,TY,rates,108.6738,-0.001442,0.047332,0.5,800000,liquid
2025-03-17,TY,rates,108.491,-0.00168387,0.047133,0.5,800000,liquid
2025-03-18,TY,rates,108.1546,-0.00310553,0.048083,0.5,800000,liquid
2025-03-19,TY,rates,107.6299,-0.00486357,0.049804,0.5,800000,liquid
2025-03-20,TY,rates,107.2163,-0.00385013,0.048928,0.5,800000,liquid
2025-03-21,TY,rates,107.2704,0.00050428,0.04599,0.5,800000,liquid
2025-03-24,TY,rates,107.2789,7.962e-05,0.045852,0.5,800000,liquid
2025-03-25,TY,rates,107.1084,-0.00159094,0.045683,0.5,800000,liquid
2025-03-26,TY,rates,107.5101,0.00374411,0.045933,0.5,800000,liquid
2025-03-27,TY,rates,107.7117,0.00187337,0.045846,0.5,800000,liquid
2025-03-28,TY,rates,108.0392,0.00303586,0.04754,0.5,800000,liquid
2025-03-31,TY,rates,108.1942,0.00143319,0.047356,0.5,800000,liquid
2025-04-01,TY,rates,108.1763,-0.00016543,0.04517,0.5,800000,liquid
2025-04-02,TY,rates,108.1612,-0.00013907,0.044331,0.5,800000,liquid
2025-04-03,TY,rates,107.5696,-0.00548512,0.044975,0.5,800000,liquid
2025-04-04,TY,rates,107.9027,0.00309206,0.043259,0.5,800000,liquid
2025-04-07,TY,rates,108.0146,0.0010361,0.043493,0.5,800000,liquid
2025-04-08,TY,rates,107.9998,-0.00013625,0.04235,0.5,800000,liquid
2025-04-09,TY,rates,108.3234,0.00299107,0.042926,0.5,800000,liquid
2025-04-10,TY,rates,108.6019,0.00256793,0.043204,0.5,800000,liquid
2025-04-11,TY,rates,108.3553,-0.00227334,0.043643,0.5,800000,liquid
2025-04-14,TY,rates,108.4323,0.00071076,0.043352,0.5,800000,liquid
2025-04-15,TY,rates,108.1247,-0.0028406,0.043112,0.5,800000,liquid
2025-04-16,TY,rates,108.4045,0.00258375,0.039992,0.5,800000,liquid
2025-04-17,TY,rates,108.53,0.00115716,0.036828,0.5,800000,liquid
2025-04-18,TY,rates,108.4872,-0.00039414,0.036999,0.5,800000,liquid
2025-04-21,TY,rates,108.2445,-0.00223967,0.038295,0.5,800000,liquid
2025-04-22,TY,rates,108.6691,0.00391487,0.039379,0.5,800000,liquid
2025-04-23,TY,rates,108.4294,-0.00220839,0.038989,0.5,800000,liquid
2025-04-24,TY,rates,108.5508,0.00111947,0.038709,0.5,800000,liquid
2025-04-25,TY,rates,108.0785,-0.0043604,0.040843,0.5,800000,liquid
2025-04-28,TY,rates,107.9171,-0.00149454,0.04082,0.5,800000,liquid
2025-04-29,TY,rates,107.5633,-0.00328441,0.042331,0.5,800000,liquid
2025-04-30,TY,rates,107.863,0.00278259,0.043712,0.5,800000,liquid
2025-05-01,TY,rates,107.9879,0.00115682,0.039045,0.5,800000,liquid
2025-05-02,TY,rates,108.1066,0.00109924,0.0377,0.5,800000,liquid
2025-05-05,TY,rates,108.5089,0.00371458,0.039732,0.5,800000,liquid
2025-05-06,TY,rates,108.4555,-0.00049283,0.039795,0.5,800000,liquid
2025-05-07,TY,rates,108.49,0.00031797,0.038426,0.5,800000,liquid
2025-05-08,TY,rates,108.9276,0.00402549,0.039995,0.5,800000,liquid
2025-05-09,TY,rates,109.3484,0.003856,0.040976,0.5,800000,liquid
2025-05-12,TY,rates,109.3073,-0.00037576,0.041068,0.5,800000,liquid
2025-05-13,TY,rates,109.3959,0.00080981,0.039249,0.5,800000,liquid
2025-05-14,TY,rates,109.9017,0.00461337,0.041232,0.5,800000,liquid
2025-05-15,TY,rates,110.3034,0.00364779,0.042536,0.5,800000,liquid
2025-05-16,TY,rates,111.0938,0.00714051,0.04779,0.5,800000,liquid
2025-05-19,TY,rates,112.8853,0.01599704,0.069402,0.5,800000,liquid
2025-05-20,TY,rates,112.095,-0.00702511,0.076143,0.5,800000,liquid
2025-05-21,TY,rates,111.3262,-0.00688188,0.080865,0.5,800000,liquid
2025-05-22,TY,rates,111.44,0.00102162,0.080868,0.5,800000,liquid
2025-05-23,TY,rates,110.8773,-0.00506248,0.081557,0.5,800000,liquid
2025-05-26,TY,rates,111.9215,0.00937374,0.085677,0.5,800000,liquid
2025-05-27,TY,rates,111.2965,-0.00559988,0.087873,0.5,800000,liquid
2025-05-28,TY,rates,111.5633,0.00239424,0.087821,0.5,800000,liquid
2025-05-29,TY,rates,111.8404,0.00248106,0.087841,0.5,800000,liquid
2025-05-30,TY,rates,111.0139,-0.00741809,0.093689,0.5,800000,liquid
2025-06-02,TY,rates,111.0699,0.00050461,0.093296,0.5,800000,liquid
2025-06-03,TY,rates,110.9795,-0.00081396,0.093379,0.5,800000,liquid
2025-06-04,TY,rates,110.9472,-0.00029113,0.093476,0.5,800000,liquid
2025-06-05,TY,rates,110.7422,-0.00185006,0.09338,0.5,800000,liquid
2025-06-06,TY,rates,110.8856,0.00129402,0.092718,0.5,800000,liquid
2025-06-09,TY,rates,110.7378,-0.00133365,0.092927,0.5,800000,liquid
2025-06-10,TY,rates,110.8707,0.00119986,0.092947,0.5,800000,liquid
2025-06-11,TY,rates,110.7541,-0.00105236,0.091928,0.5,800000,liquid
2025-06-12,TY,rates,110.2745,-0.00433985,0.09254,0.5,800000,liquid
2025-06-13,TY,rates,110.6563,0.00345646,0.089642,0.5,800000,liquid
2025-06-16,TY,rates,110.4562,-0.00181045,0.066193,0.5,800000,liquid
2025-06-17,TY,rates,110.3903,-0.00059646,0.062368,0.5,800000,liquid
2025-06-18,TY,rates,111.1501,0.00685943,0.063559,0.5,800000,liquid
2025-06-19,TY,rates,110.6328,-0.00466515,0.06543,0.5,800000,liquid
2025-06-20,TY,rates,110.9874,0.00320001,0.06412,0.5,800000,liquid
2025-06-23,TY,rates,110.6414,-0.00312249,0.054665,0.5,800000,liquid
2025-06-24,TY,rates,110.794,0.00137846,0.051688,0.5,800000,liquid
2025-06-25,TY,rates,110.9575,0.00147441,0.05117,0.5,800000,liquid
2025-06-26,TY,rates,110.8666,-0.00081883,0.050146,0.5,800000,liquid
2025-06-27,TY,rates,111.2009,0.00301055,0.044202,0.5,800000,liquid
2025-06-30,TY,rates,111.4996,0.00268216,0.045143,0.5,800000,liquid
2025-07-01,TY,rates,111.5531,0.00047987,0.044993,0.5,800000,liquid
2025-07-02,TY,rates,111.4081,-0.00130028,0.045298,0.5,800000,liquid
2025-07-03,TY,rates,110.6066,-0.00722031,0.052042,0.5,800000,liquid
2025-07-04,TY,rates,110.6245,0.00016147,0.051805,0.5,800000,liquid
2025-07-07,TY,rates,110.7619,0.00124114,0.05181,0.5,800000,liquid
2025-07-08,TY,rates,111.0969,0.00301991,0.052758,0.5,800000,liquid
2025-07-09,TY,rates,111.2753,0.00160499,0.05283,0.5,800000,liquid
2025-07-10,TY,rates,112.0026,0.00651459,0.054391,0.5,800000,liquid
2025-07-11,TY,rates,111.7113,-0.00260414,0.054686,0.5,800000,liquid
2025-07-14,TY,rates,111.7988,0.00078323,0.054019,0.5,800000,liquid
2025-07-15,TY,rates,111.4943,-0.00272756,0.055165,0.5,800000,liquid
2025-07-16,TY,rates,111.4304,-0.00057313,0.049849,0.5,800000,liquid
2025-07-17,TY,rates,112.1915,0.00680718,0.05182,0.5,800000,liquid
2025-07-18,TY,rates,113.0219,0.0073738,0.056406,0.5,800000,liquid
2025-07-21,TY,rates,112.9063,-0.00102317,0.054888,0.5,800000,liquid
2025-07-22,TY,rates,112.9461,0.00035229,0.054918,0.5,800000,liquid
2025-07-23,TY,rates,112.9313,-0.00013134,0.055015,0.5,800000,liquid
2025-07-24,TY,rates,113.0479,0.00103268,0.054647,0.5,800000,liquid
2025-07-25,TY,rates,113.6734,0.00551765,0.056577,0.5,800000,liquid
2025-07-28,TY,rates,112.733,-0.00830728,0.065279,0.5,800000,liquid
2025-07-29,TY,rates,112.7201,-0.00011417,0.065321,0.5,800000,liquid
2025-07-30,TY,rates,112.2653,-0.00404327,0.067038,0.5,800000,liquid
2025-07-31,TY,rates,112.69,0.00377553,0.061642,0.5,800000,liquid
2025-08-01,TY,rates,113.3203,0.0055779,0.063707,0.5,800000,liquid
2025-08-04,TY,rates,114.1371,0.00718235,0.067151,0.5,800000,liquid
2025-08-05,TY,rates,114.3249,0.00164373,0.066915,0.5,800000,liquid
2025-08-06,TY,rates,114.5184,0.00169077,0.066919,0.5,800000,liquid
2025-08-07,TY,rates,114.3073,-0.00184476,0.065058,0.5,800000,liquid
2025-08-08,TY,rates,113.9865,-0.00281024,0.065214,0.5,800000,liquid
2025-08-11,TY,rates,114.1365,0.00131459,0.065217,0.5,800000,liquid
2025-08-12,TY,rates,114.482,0.00302276,0.064,0.5,800000,liquid
2025-08-13,TY,rates,114.3916,-0.00078972,0.06409,0.5,800000,liquid
2025-08-14,TY,rates,114.1385,-0.00221547,0.061789,0.5,800000,liquid
2025-08-15,TY,rates,113.9562,-0.0015979,0.057288,0.5,800000,liquid
2025-08-18,TY,rates,114.1451,0.00165621,0.057188,0.5,800000,liquid
2025-08-19,TY,rates,113.8245,-0.00281308,0.05842,0.5,800000,liquid
2025-08-20,TY,rates,113.9302,0.00092816,0.058416,0.5,800000,liquid
2025-08-21,TY,rates,113.3584,-0.00503101,0.061485,0.5,800000,liquid
2025-08-22,TY,rates,113.3346,-0.00021053,0.058106,0.5,800000,liquid
2025-08-25,TY,rates,113.227,-0.00094959,0.049661,0.5,800000,liquid
2025-08-26,TY,rates,113.6657,0.00386741,0.051292,0.5,800000,liquid
2025-08-27,TY,rates,114.1303,0.00407844,0.050009,0.5,800000,liquid
2025-08-28,TY,rates,114.4118,0.00246367,0.049192,0.5,800000,liquid
2025-08-29,TY,rates,113.6412,-0.00675792,0.052537,0.5,800000,liquid
2025-09-01,TY,rates,113.9435,0.00265695,0.046615,0.5,800000,liquid
2025-09-02,TY,rates,114.2977,0.00310344,0.04761,0.5,800000,liquid
2025-09-03,TY,rates,113.955,-0.00300296,0.048294,0.5,800000,liquid
2025-09-04,TY,rates,113.2538,-0.00617211,0.052457,0.5,800000,liquid
2025-09-05,TY,rates,113.3542,0.00088642,0.051901,0.5,800000,liquid
2025-09-08,TY,rates,114.2426,0.00780629,0.059152,0.5,800000,liquid
2025-09-09,TY,rates,113.8899,-0.00309175,0.059053,0.5,800000,liquid
2025-09-10,TY,rates,113.7199,-0.00149391,0.05919,0.5,800000,liquid
2025-09-11,TY,rates,114.2162,0.00435472,0.060931,0.5,800000,liquid
2025-09-12,TY,rates,114.1981,-0.00015855,0.060633,0.5,800000,liquid
2025-09-15,TY,rates,114.2798,0.00071542,0.060406,0.5,800000,liquid
2025-09-16,TY,rates,114.2097,-0.00061376,0.059517,0.5,800000,liquid
2025-09-17,TY,rates,114.7513,0.00473068,0.061652,0.5,800000,liquid
2025-09-18,TY,rates,114.6813,-0.00060997,0.058439,0.5,800000,liquid
2025-09-19,TY,rates,114.8267,0.00126701,0.05841,0.5,800000,liquid
2025-09-22,TY,rates,114.692,-0.00117339,0.058496,0.5,800000,liquid
2025-09-23,TY,rates,115.4192,0.0063205,0.060889,0.5,800000,liquid
2025-09-24,TY,rates,115.1499,-0.00233658,0.060516,0.5,800000,liquid
2025-09-25,TY,rates,115.743,0.00513727,0.062414,0.5,800000,liquid
2025-09-26,TY,rates,115.6922,-0.00043855,0.056293,0.5,800000,liquid
2025-09-29,TY,rates,115.714,0.00018825,0.055949,0.5,800000,liquid
2025-09-30,TY,rates,115.5887,-0.0010832,0.055606,0.5,800000,liquid
2025-10-01,TY,rates,117.3106,0.01478638,0.073467,0.5,800000,liquid
2025-10-02,TY,rates,116.9176,-0.00335539,0.070198,0.5,800000,liquid
2025-10-03,TY,rates,117.1387,0.00188895,0.070155,0.5,800000,liquid
2025-10-06,TY,rates,116.8403,-0.00255006,0.067673,0.5,800000,liquid
2025-10-07,TY,rates,115.8547,-0.00847118,0.074471,0.5,800000,liquid
2025-10-08,TY,rates,116.1312,0.00238382,0.07412,0.5,800000,liquid
2025-10-09,TY,rates,114.8031,-0.01150245,0.085273,0.5,800000,liquid
2025-10-10,TY,rates,114.0579,-0.00651222,0.088601,0.5,800000,liquid
2025-10-13,TY,rates,114.5147,0.0039968,0.089741,0.5,800000,liquid
2025-10-14,TY,rates,117.2867,0.02391855,0.123168,0.5,800000,liquid
2025-10-15,TY,rates,117.2082,-0.00066983,0.122681,0.5,800000,liquid
2025-10-16,TY,rates,117.7714,0.00479374,0.123204,0.5,800000,liquid
2025-10-17,TY,rates,117.6046,-0.00141691,0.12359,0.5,800000,liquid
2025-10-20,TY,rates,118.2618,0.00557259,0.124193,0.5,800000,liquid
2025-10-21,TY,rates,118.2929,0.00026234,0.122951,0.5,800000,liquid
2025-10-22,TY,rates,118.3685,0.00063937,0.122258,0.5,800000,liquid
2025-10-23,TY,rates,118.8915,0.00440831,0.121988,0.5,800000,liquid
2025-10-24,TY,rates,118.6142,-0.00233508,0.122539,0.5,800000,liquid
2025-10-27,TY,rates,118.4201,-0.00163792,0.12292,0.5,800000,liquid
2025-10-28,TY,rates,118.3958,-0.0002052,0.122747,0.5,800000,liquid
2025-10-29,TY,rates,118.6367,0.00203319,0.111892,0.5,800000,liquid
2025-10-30,TY,rates,118.7236,0.000732,0.11093,0.5,800000,liquid
2025-10-31,TY,rates,119.0659,0.00287934,0.111119,0.5,800000,liquid
2025-11-03,TY,rates,118.3538,-0.00599896,0.11316,0.5,800000,liquid
2025-11-04,TY,rates,118.9593,0.00510263,0.108834,0.5,800000,liquid
2025-11-05,TY,rates,119.0516,0.00077566,0.108776,0.5,800000,liquid
2025-11-06,TY,rates,119.4119,0.00302188,0.097878,0.5,800000,liquid
2025-11-07,TY,rates,119.3453,-0.00055799,0.093207,0.5,800000,liquid
2025-11-10,TY,rates,119.5695,0.00187673,0.092988,0.5,800000,liquid
2025-11-11,TY,rates,119.0593,-0.00427589,0.048883,0.5,800000,liquid
2025-11-12,TY,rates,118.6198,-0.00369816,0.051178,0.5,800000,liquid
2025-11-13,TY,rates,118.5397,-0.00067526,0.048861,0.5,800000,liquid
2025-11-14,TY,rates,118.1104,-0.00362827,0.050509,0.5,800000,liquid
2025-11-17,TY,rates,118.3039,0.00163729,0.046766,0.5,800000,liquid
2025-11-18,TY,rates,119.2717,0.00814731,0.054969,0.5,800000,liquid
2025-11-19,TY,rates,119.7005,0.00358799,0.056115,0.5,800000,liquid
2025-11-20,TY,rates,119.5463,-0.00128874,0.054554,0.5,800000,liquid
2025-11-21,TY,rates,119.8444,0.00249058,0.054181,0.5,800000,liquid
2025-11-24,TY,rates,120.7311,0.00737159,0.058682,0.5,800000,liquid
2025-11-25,TY,rates,120.3011,-0.00356822,0.06075,0.5,800000,liquid
2025-11-26,TY,rates,120.7348,0.00359883,0.061423,0.5,800000,liquid
2025-11-27,TY,rates,120.65,-0.00070304,0.061678,0.5,800000,liquid
2025-11-28,TY,rates,120.3706,-0.00231836,0.062117,0.5,800000,liquid
2025-12-01,TY,rates,120.6898,0.00264863,0.057443,0.5,800000,liquid
2025-12-02,TY,rates,120.6214,-0.00056663,0.055536,0.5,800000,liquid
2025-12-03,TY,rates,120.2846,-0.00279633,0.056897,0.5,800000,liquid
2025-12-04,TY,rates,120.3158,0.00025947,0.056123,0.5,800000,liquid
2025-12-05,TY,rates,120.4333,0.00097579,0.056048,0.5,800000,liquid
2024-01-02,FV,rates,106.5181,0.0,,0.5,600000,liquid
2024-01-03,FV,rates,106.2189,-0.00281247,0.03157,0.5,600000,liquid
2024-01-04,FV,rates,106.3051,0.00081109,0.030188,0.5,600000,liquid
2024-01-05,FV,rates,106.16,-0.00136554,0.025264,0.5,600000,liquid
2024-01-08,FV,rates,105.5041,-0.00619796,0.043871,0.5,600000,liquid
2024-01-09,FV,rates,105.0277,-0.0045255,0.042736,0.5,600000,liquid
2024-01-10,FV,rates,105.2045,0.00168167,0.045898,0.5,600000,liquid
2024-01-11,FV,rates,105.023,-0.0017261,0.042495,0.5,600000,liquid
2024-01-12,FV,rates,104.9082,-0.00109384,0.039909,0.5,600000,liquid
2024-01-15,FV,rates,105.1216,0.00203171,0.042014,0.5,600000,liquid
2024-01-16,FV,rates,105.4104,0.00274349,0.04435,0.5,600000,liquid
2024-01-17,FV,rates,105.1629,-0.00235023,0.04277,0.5,600000,liquid
2024-01-18,FV,rates,105.2455,0.00078504,0.041753,0.5,600000,liquid
2024-01-19,FV,rates,105.7191,0.00448969,0.046226,0.5,600000,liquid
2024-01-22,FV,rates,105.6348,-0.00079794,0.044557,0.5,600000,liquid
2024-01-23,FV,rates,105.461,-0.00164655,0.043264,0.5,600000,liquid
2024-01-24,FV,rates,104.8789,-0.00553461,0.04596,0.5,600000,liquid
2024-01-25,FV,rates,104.8081,-0.00067532,0.044597,0.5,600000,liquid
2024-01-26,FV,rates,105.1024,0.00280395,0.04539,0.5,600000,liquid
2024-01-29,FV,rates,104.7795,-0.00307703,0.044975,0.5,600000,liquid
2024-01-30,FV,rates,105.1727,0.00374579,0.047763,0.5,600000,liquid
2024-01-31,FV,rates,105.2095,0.00034927,0.047166,0.5,600000,liquid
2024-02-01,FV,rates,105.4207,0.0020062,0.047786,0.5,600000,liquid
2024-02-02,FV,rates,104.7991,-0.00591437,0.051562,0.5,600000,liquid
2024-02-05,FV,rates,105.2229,0.00403593,0.049707,0.5,600000,liquid
2024-02-06,FV,rates,105.2138,-8.669e-05,0.046925,0.5,600000,liquid
